"CircleName","RegionName","DivisionName","OfficeName","Pincode","OfficeType","Delivery","District","StateName","Latitude","Longitude"
"Kerala Circle","Kochi Region","Trichur Division","Koonamoochi SO","680504","PO","Delivery","THRISSUR","KERALA","10.5020556","76.2025278"
"Kerala Circle","Kochi Region","Trichur Division","Mattom SO","680602","PO","Delivery","THRISSUR","KERALA","10.5020556","76.2025278"
"Kerala Circle","Kochi Region","Trichur Division","Mullassery SO","680509","PO","Delivery","THRISSUR","KERALA","10.5323333","76.0855833"
"Kerala Circle","Kochi Region","Trichur Division","Nhamanghat SO","679563","PO","Delivery","THRISSUR","KERALA","10.8800000","76.0100000"
"Kerala Circle","Calicut Region","Kasaragod Division","Kalnad SO","671317","PO","Delivery","KASARAGOD","KERALA","12.5105520","74.9856880"
"Kerala Circle","Calicut Region","Kasaragod Division","Kasaragod R S SO","671121","PO","Non Delivery","KASARAGOD","KERALA","12.5023248","74.9911581"
"Kerala Circle","Calicut Region","Tirur Division","Edapal SO","679576","PO","Delivery","MALAPPURAM","KERALA","10.7854814","76.0011009"
"Kerala Circle","Calicut Region","Tirur Division","Kokkur SO","679591","PO","Delivery","MALAPPURAM","KERALA","10.7387317","76.0562360"
"Kerala Circle","Calicut Region","Tirur Division","Nannamukku SO","679575","PO","Delivery","MALAPPURAM","KERALA","10.7333610","76.0285341"
"Kerala Circle","Calicut Region","Tirur Division","Perumbadappu SO","679580","PO","Delivery","MALAPPURAM","KERALA","10.7021086","75.9824825"
"Kerala Circle","Calicut Region","Tirur Division","Bettath Pudiangadi SO","676102","PO","Delivery","MALAPPURAM","KERALA","10.8241300","75.9347113"
"Kerala Circle","Calicut Region","Tirur Division","Kadalundinagaram SO","673314","PO","Delivery","MALAPPURAM","KERALA","11.1182014","75.8307373"
"Kerala Circle","Calicut Region","Tirur Division","Kalpakancheri SO","676551","PO","Delivery","MALAPPURAM","KERALA","10.9488129","75.9812629"
"Kerala Circle","Calicut Region","Tirur Division","Othukkungal SO","676528","PO","Delivery","MALAPPURAM","KERALA","11.0261246","76.0243617"
"Kerala Circle","Calicut Region","Tirur Division","Ponmundam SO","676106","PO","Delivery","MALAPPURAM","KERALA","10.9538321","75.9444952"
"Kerala Circle","Calicut Region","Tirur Division","Thalakkadathur SO","676103","PO","Delivery","MALAPPURAM","KERALA","10.9356709","75.9359496"
"Kerala Circle","Calicut Region","Tirur Division","Tirurangadi Bazar SO","676306","PO","Non Delivery","MALAPPURAM","KERALA","11.0428466","75.9280371"
"Kerala Circle","Calicut Region","Tirur Division","Velimukku SO","676317","PO","Delivery","MALAPPURAM","KERALA","11.0971142","75.8973312"
"Kerala Circle","Calicut Region","Tirur Division","Vengara MLP SO","676304","PO","Delivery","MALAPPURAM","KERALA","11.0500492","75.9769821"
"Kerala Circle","Calicut Region","Palghat Division","Walayar Dam SO","678624","PO","Delivery","PALAKKAD","KERALA","10.7995710","76.6423180"
"Kerala Circle","Calicut Region","Vadakara Division","Kayanna SO","673526","PO","Delivery","KOZHIKODE","KERALA","11.4020260","75.7638550"
"Kerala Circle","Calicut Region","Vadakara Division","Payyoli Angadi SO","673523","PO","Delivery","KOZHIKODE","KERALA","11.4020260","75.7638550"
"Kerala Circle","Calicut Region","Vadakara Division","Quilandibazar SO","673620","PO","Delivery","KOZHIKODE","KERALA","11.4020260","75.7638550"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Kottathoor SO","689614","PO","Delivery","PATHANAMTHITTA","KERALA","11.1048980","78.6728710"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Kuriannoor SO","689550","PO","Delivery","PATHANAMTHITTA","KERALA","9.3614720","76.7019040"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Vennikulam SO","689544","PO","Delivery","PATHANAMTHITTA","KERALA","9.4061000","76.6682120"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Azhiyadathuchira SO","689113","PO","Delivery","PATHANAMTHITTA","KERALA","9.3920060","76.5518510"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Chengaroor SO","689594","PO","Delivery","PATHANAMTHITTA","KERALA","9.4345840","76.6268310"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Chunkapara SO","686547","PO","Delivery","PATHANAMTHITTA","KERALA","9.4518560","76.7455960"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Kaviyoor SO","689582","PO","Delivery","PATHANAMTHITTA","KERALA","9.4100000","76.3500000"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Mallappally East SO","689584","PO","Delivery","PATHANAMTHITTA","KERALA","9.4400000","76.6500000"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Mepral SO","689591","PO","Delivery","PATHANAMTHITTA","KERALA","9.6600000","76.9300000"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Peringara SO","689108","PO","Delivery","PATHANAMTHITTA","KERALA","9.4900000","76.3600000"
"Kerala Circle","DivReportingCircle","Tiruvalla Division","Puthusserry South SO","689602","PO","Delivery","PATHANAMTHITTA","KERALA","9.3700000","76.5600000"
"Kerala Circle","Kochi Region","Trichur Division","Kanattukara SO","680011","PO","Delivery","THRISSUR","KERALA","10.5020556","76.2025278"
"Kerala Circle","Kochi Region","Trichur Division","Kundaliyur SO","680616","PO","Delivery","THRISSUR","KERALA","10.5146667","76.0550278"
"Kerala Circle","Kochi Region","Trichur Division","Peramangalam SO","680545","PO","Delivery","THRISSUR","KERALA","10.5020556","76.2025278"
"Kerala Circle","Kochi Region","Trichur Division","Pullazhi SO","680012","PO","Delivery","THRISSUR","KERALA","10.5178611","76.1786667"
"Kerala Circle","Kochi Region","Trichur Division","Punkunnu SO","680002","PO","Delivery","THRISSUR","KERALA","10.5020556","76.2025278"
"Kerala Circle","Kochi Region","Trichur Division","Puthenpeedika SO","680642","PO","Delivery","THRISSUR","KERALA","10.5020556","76.2025278"
"Kerala Circle","Kochi Region","Trichur Division","Orumanayur SO","680512","PO","Delivery","THRISSUR","KERALA","10.5583611","76.0352222"
"Kerala Circle","Kochi Region","Trichur Division","Puthanpalli SO","680103","PO","Delivery","THRISSUR","KERALA","10.5210020","76.2180110"
"Kerala Circle","Kochi Region","Trichur Division","Vadakkekad SO","679562","PO","Delivery","THRISSUR","KERALA","10.6626667","76.0020833"
"Kerala Circle","Kochi Region","Trichur Division","Elthuruth SO","680611","PO","Delivery","THRISSUR","KERALA","10.5020556","76.2025278"
"Kerala Circle","Kochi Region","Trichur Division","Peechi SO","680653","PO","Delivery","THRISSUR","KERALA","10.3321320","76.9025500"
"Kerala Circle","Calicut Region","Kasaragod Division","Kumbla SO","671321","PO","Delivery","KASARAGOD","KERALA","12.5105520","74.9856880"
"Kerala Circle","Calicut Region","Kasaragod Division","Perla SO","671552","PO","Delivery","KASARAGOD","KERALA","12.5105520","74.9856880"
"Kerala Circle","Calicut Region","Ottapalam Division","Chalavara SO","679505","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Chalisseri SO","679536","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Kadambur SO Palakkad","679515","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Kanhirapuzha SO","678591","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Katambazhipuram SO","678633","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Manisseri SO","679521","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Melepattambi SO","679306","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Panamanna SO","679501","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","PerurOPM SO","679302","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Pulappatta SO","678632","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","S G Press SO","679122","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Tachampara SO","678593","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Vadakara Division","Tikkoti SO","673529","PO","Delivery","KOZHIKODE","KERALA","11.4020260","75.7638550"
"Kerala Circle","Calicut Region","Vadakara Division","Unnikulam SO","673574","PO","Delivery","KOZHIKODE","KERALA","11.4020260","75.7638550"
"Kerala Circle","Calicut Region","Vadakara Division","ULLIYERI SO","673323","PO","Delivery","KOZHIKODE","KERALA","11.4502230","75.7710570"
"Kerala Circle","Calicut Region","Vadakara Division","Azhiyur SO","673309","PO","Delivery","KOZHIKODE","KERALA","11.6081680","75.5917100"
"Kerala Circle","Calicut Region","Vadakara Division","Edacheri SO","673502","PO","Delivery","KOZHIKODE","KERALA","11.6081680","75.5917100"
"Kerala Circle","Calicut Region","Vadakara Division","Kuttiadi SO","673508","PO","Delivery","KOZHIKODE","KERALA","11.6081680","75.5917100"
"Kerala Circle","Calicut Region","Vadakara Division","Payyoli SO","673522","PO","Delivery","KOZHIKODE","KERALA","11.6081680","75.5917100"
"Kerala Circle","Calicut Region","Vadakara Division","Valayam SO","673517","PO","Delivery","KOZHIKODE","KERALA","11.6081680","75.5917100"
"Kerala Circle","DivReportingCircle","Trivandrum North Division","Vakkom SO","695308","PO","Delivery","THIRUVANANTHAPURAM","KERALA","8.2412360","76.4627100"
"Kerala Circle","DivReportingCircle","Trivandrum North Division","Venjaramoodu SO","695607","PO","Delivery","THIRUVANANTHAPURAM","KERALA","8.6687222","76.9156389"
"Kerala Circle","DivReportingCircle","Trivandrum North Division","Thiruvananthapuram  Pettah SO","695024","PO","Delivery","THIRUVANANTHAPURAM","KERALA","8.8307778","76.1632500"
"Kerala Circle","DivReportingCircle","Trivandrum North Division","Thiruvananthapuram  University SO","695034","PO","Delivery","THIRUVANANTHAPURAM","KERALA","8.8307778","76.1632500"
"Kerala Circle","DivReportingCircle","Trivandrum South Division","Balaramapuram SO","695501","PO","Delivery","THIRUVANANTHAPURAM","KERALA","9.9008889","76.5728056"
"Kerala Circle","Calicut Region","Palghat Division","Chittilancheri SO","678704","PO","Delivery","PALAKKAD","KERALA","10.6421850","76.5448260"
"Kerala Circle","Calicut Region","Palghat Division","Kilakkancheri SO","678684","PO","Delivery","PALAKKAD","KERALA","10.6421850","76.5448260"
"Kerala Circle","Calicut Region","Palghat Division","Kuttanur SO","678721","PO","Delivery","PALAKKAD","KERALA","10.6421850","76.5448260"
"Kerala Circle","Calicut Region","Palghat Division","Mannapra SO","678685","PO","Delivery","PALAKKAD","KERALA","10.6421850","76.5448260"
"Kerala Circle","Calicut Region","Palghat Division","Mathur PG SO","678571","PO","Delivery","PALAKKAD","KERALA","10.6421850","76.5448260"
"Kerala Circle","Calicut Region","Palghat Division","Pudiyankam SO","678545","PO","Delivery","PALAKKAD","KERALA","10.6421850","76.5448260"
"Kerala Circle","Calicut Region","Palghat Division","Puthucode SO","678687","PO","Delivery","PALAKKAD","KERALA","10.6421850","76.5448260"
"Kerala Circle","Calicut Region","Palghat Division","Vadavannur SO","678504","PO","Delivery","PALAKKAD","KERALA","10.6421850","76.5448260"
"Kerala Circle","Calicut Region","Palghat Division","Edathara SO","678611","PO","Delivery","PALAKKAD","KERALA","10.7995710","76.6423180"
"Kerala Circle","Calicut Region","Palghat Division","Kalpathi SO","678003","PO","Delivery","PALAKKAD","KERALA","10.7995710","76.6423180"
"Kerala Circle","Calicut Region","Palghat Division","Mundur Palakkad SO","678592","PO","Delivery","PALAKKAD","KERALA","10.7995710","76.6423180"
"Kerala Circle","Calicut Region","Palghat Division","Nurani SO","678004","PO","Delivery","PALAKKAD","KERALA","10.7995710","76.6423180"
"Kerala Circle","Calicut Region","Palghat Division","Palakkad Engineering College SO","678008","PO","Delivery","PALAKKAD","KERALA","10.7995710","76.6423180"
"Kerala Circle","Calicut Region","Palghat Division","Parli PG SO","678612","PO","Delivery","PALAKKAD","KERALA","10.7995710","76.6423180"
"Kerala Circle","Calicut Region","Ottapalam Division","Vaniamkulam SO","679522","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Ottapalam Division","Vellinezhi SO","679504","PO","Delivery","PALAKKAD","KERALA","10.7721390","76.3692710"
"Kerala Circle","Calicut Region","Manjeri Division","Angadipuram SO","679321","PO","Delivery","MALAPPURAM","KERALA","10.9718460","76.2102500"
"Kerala Circle","Calicut Region","Cannanore Division","Cherukunnu SO","670301","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Chirakkal SO","670011","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Chovva SO","670006","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Kannur Thana SO","670012","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Mowancheri SO","670613","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Payangadi R S SO","670358","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Pilathara SO","670504","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Anjarakandy SO","670612","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Eachur SO","670591","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Irukkur SO","670593","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Kannur City SO","670003","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Mottammal SO","670331","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Mundalur SO","670622","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Pallikunnu SO","670004","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Pappinisseri SO","670561","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Payyambalam SO","670001","PO","Non Delivery","KANNUR","KERALA","11.8675834","75.3583201"
"Kerala Circle","Calicut Region","Cannanore Division","Vengarakannur SO","670305","PO","Delivery","KANNUR","KERALA","11.8745350","75.3701900"
"Kerala Circle","Calicut Region","Cannanore Division","Alakode SO","670571","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Edat SO","670327","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Kannur University Campus SO","670567","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Karivellur SO","670521","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Naduvil SO","670582","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Calicut Division","West Hill Beach SO","673005","PO","Non Delivery","KOZHIKODE","KERALA","11.2900000","75.7900000"
"Kerala Circle","Calicut Region","Cannanore Division","Talap SO Kannur","670002","PO","Non Delivery","KANNUR","KERALA","11.8828932","75.3713824"
"Kerala Circle","Calicut Region","Cannanore Division","Ezhimala Naval Academy SO","670310","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Ezhome SO","670334","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Kunhimangalam SO","670309","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Mathamangalam Bazar SO","670306","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Payyanur SO","670307","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","Sreekandapuram SO","670631","PO","Delivery","KANNUR","KERALA","12.0417670","75.3568610"
"Kerala Circle","Calicut Region","Cannanore Division","CRPF Camp Aravanchal SO","670353","PO","Delivery","KANNUR","KERALA","12.2113060","75.2927184"
"Kerala Circle","Calicut Region","Kasaragod Division","Bekal Fort SO","671316","PO","Delivery","KASARAGOD","KERALA","12.3321150","75.0966200"
"Kerala Circle","Kochi Region","Trichur Division","Chittattukara SO","680511","PO","Delivery","THRISSUR","KERALA","10.5722222","76.0723611"
"Kerala Circle","Kochi Region","Trichur Division","Kizhur SO","680523","PO","Delivery","THRISSUR","KERALA","10.3917970","76.0318530"
